Age,CityTier,DurationOfPitch,Occupation,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken
50,1,15,2,4,3,4,1,0,4,3,26081,0
49,1,27,1,4,1,3,3,0,2,2,20937,0
32,3,27,2,4,3,3,1,0,2,3,25610,0
37,1,14,2,4,3,3,3,0,3,3,23356,0
39,1,7,2,4,4,5,2,0,4,0,32260,0
33,1,7,3,5,1,4,1,0,3,2,21010,0
26,3,26,1,5,1,4,1,1,2,2,21091,1
41,3,17,3,5,0,4,2,0,4,1,28383,0
27,3,7,2,5,4,5,2,0,3,0,22972,0
42,1,13,2,4,0,5,2,1,4,1,23399,0
37,1,9,2,4,0,3,3,0,5,1,21197,0
20,3,28,3,5,0,4,1,1,2,1,20799,1
21,1,11,3,4,4,5,1,0,3,0,21651,1
32,1,19,2,4,1,3,0,1,4,2,24533,0
41,1,16,3,4,2,4,1,1,4,4,22295,0
33,1,10,1,4,0,5,0,0,2,1,25403,0
37,3,10,2,5,1,3,0,1,2,2,29003,1
34,1,7,2,5,1,3,3,0,4,2,25627,0
38,3,7,2,5,0,3,0,0,2,1,29287,1
46,1,11,2,4,4,4,0,0,4,0,23125,0
30,3,27,3,4,0,3,0,0,3,1,20835,0
36,3,25,3,4,3,3,1,0,4,3,23279,0
53,1,7,3,4,1,3,1,0,2,2,35777,0
59,1,9,2,4,0,3,1,0,2,1,21157,1
54,3,9,2,4,1,3,0,0,3,2,33530,0
31,3,15,2,4,0,3,2,0,3,1,25942,0
39,3,17,1,4,3,3,0,1,3,3,24344,0
36,3,10,3,4,3,3,1,0,5,3,26501,0
40,3,9,2,2,3,3,0,0,2,3,26558,0
41,3,31,3,2,0,4,3,1,3,1,31872,1
48,1,23,3,2,0,3,2,1,2,1,23745,0
37,3,15,3,4,1,3,0,0,3,2,23757,0
32,1,16,2,5,0,5,0,1,3,1,20999,1
34,3,24,2,4,1,3,3,0,3,2,36122,0
30,1,17,2,5,3,5,2,1,5,3,21082,1
34,1,20,3,4,1,3,3,0,3,2,22130,0
46,1,7,2,4,4,3,0,0,5,0,20948,0
51,1,7,2,4,1,3,0,0,5,2,36077,0
34,1,7,2,2,0,4,1,1,3,1,24166,0
42,1,16,3,4,2,3,0,0,4,4,38097,0
28,1,23,2,4,0,4,0,0,2,1,21489,0
46,1,30,2,4,4,5,2,1,2,0,22311,0
48,3,11,3,4,1,3,0,1,3,2,22841,0
31,1,29,3,4,1,3,0,1,2,2,20810,1
51,1,31,2,4,2,3,1,1,4,4,32651,0
39,1,17,2,4,1,3,3,0,5,2,21362,0
47,1,14,3,4,1,3,3,0,2,2,29523,0
25,1,24,3,5,2,3,0,0,3,4,23055,0
36,1,21,3,5,4,4,0,1,5,0,22421,1
32,1,7,2,4,1,5,0,0,5,2,22826,0
19,1,,2,4,0,3,3,0,2,1,19729,0
55,1,24,3,4,3,3,2,0,5,3,29417,0
36,1,32,2,4,0,3,2,1,3,1,29066,0
31,1,15,2,2,4,5,0,1,2,0,30094,0
21,1,18,3,5,0,5,3,1,3,1,21278,1
31,1,12,3,4,1,4,1,0,3,2,21100,1
27,1,9,1,2,3,3,0,0,3,3,24150,0
23,1,15,3,6,0,5,2,0,2,1,21129,0
49,1,13,3,5,3,3,0,0,2,3,22918,0
49,1,11,2,5,1,3,1,0,5,2,29677,0
42,1,14,2,4,0,3,0,0,3,1,23681,0
40,1,7,2,5,0,3,0,0,3,1,31420,0
28,1,9,3,4,0,3,0,0,5,1,22905,0
36,1,17,2,4,0,3,0,0,5,1,22595,0
43,3,12,3,4,2,3,0,0,4,4,36981,0
51,1,16,2,4,1,3,3,0,5,2,21058,0
60,1,9,3,5,1,3,0,1,5,2,32404,0
38,1,18,3,6,0,4,1,0,4,1,23455,1
56,1,25,3,4,2,4,1,1,5,4,25063,0
42,1,14,2,6,3,,0,0,4,3,38651,0
39,3,10,3,4,0,3,0,1,3,1,25539,0
27,3,36,3,6,3,5,3,0,3,3,23647,1
53,3,9,3,6,4,,2,0,3,0,38523,1
45,3,35,3,2,3,3,1,1,2,3,31998,0
51,3,7,3,4,0,3,2,0,2,1,25025,0
37,1,23,2,2,0,5,2,0,2,1,21421,1
40,1,29,2,4,1,5,1,1,5,2,29558,0
34,3,15,2,5,0,3,0,0,2,1,21020,0
46,3,18,1,4,3,3,3,0,4,3,36328,0
33,1,36,3,4,0,3,0,0,3,1,22703,0
35,3,7,2,2,1,3,0,0,5,2,28403,0
60,3,7,1,4,0,3,0,1,2,1,30582,0
46,2,31,2,4,3,4,0,0,4,3,20855,0
54,3,9,1,5,3,4,0,0,2,3,26203,0
37,1,22,2,4,0,3,0,0,4,1,23512,1
27,1,9,2,4,3,5,0,1,5,3,20720,1
35,3,17,2,4,1,3,3,1,2,2,20898,0
29,3,,3,4,3,4,0,0,5,3,19730,0
39,1,10,2,4,3,3,1,0,3,3,21499,0
51,1,9,1,4,3,3,3,1,2,3,37915,0
38,1,10,3,4,1,4,3,0,4,2,22785,0
41,3,33,2,4,0,5,1,0,2,1,27074,0
27,1,7,2,5,1,3,3,0,2,2,20685,0
47,1,7,2,4,1,,1,0,5,2,38305,0
55,3,9,1,5,0,3,0,0,5,1,29364,0
57,1,16,3,4,0,3,1,0,2,1,21620,0
37,1,19,3,5,0,3,2,0,2,1,27536,0
56,1,9,3,5,4,5,0,0,3,0,35434,0
44,3,32,3,5,0,3,1,0,4,1,29476,0
21,3,16,2,4,1,3,3,1,4,2,21001,1
22,1,17,2,5,1,5,0,0,3,2,20094,1
47,1,15,2,5,0,5,0,1,2,1,23293,0
52,1,11,3,4,4,3,2,1,2,0,21139,1
29,1,31,2,5,1,5,0,0,2,2,27400,1
27,1,7,2,5,3,5,2,0,3,3,22633,0
31,1,27,3,4,3,5,1,0,4,3,28635,0
42,1,14,2,2,0,3,1,0,3,1,22054,0
39,1,24,3,5,3,3,1,0,2,3,27501,0
41,1,27,3,4,4,3,0,0,3,0,29000,0
28,1,15,3,6,3,3,3,0,2,3,23299,0
56,1,9,2,4,3,4,0,0,2,3,29654,0
29,1,17,2,4,4,3,1,0,4,0,22338,0
45,2,7,3,5,2,5,2,0,4,4,29160,1
34,1,12,1,5,0,3,2,0,3,1,25797,0
36,3,11,2,4,1,5,3,1,4,2,28260,1
34,1,36,2,5,1,3,3,0,5,2,23186,1
29,1,22,2,4,0,3,0,0,4,1,20885,0
35,1,10,2,4,0,3,0,0,2,1,26434,0
38,3,17,3,5,1,3,1,1,4,2,25372,0
26,1,11,1,4,4,3,0,1,3,0,22369,1
27,1,28,2,4,1,3,3,0,5,2,21055,1
34,1,32,2,5,0,4,1,1,4,1,20991,1
43,1,9,3,4,1,5,3,0,3,2,36343,0
29,1,7,3,5,1,4,0,0,4,2,21274,1
51,3,7,2,4,0,3,0,1,2,1,23406,1
34,3,14,2,4,0,4,1,0,4,1,22980,0
35,1,10,3,5,0,3,2,0,2,1,21657,0
49,1,7,3,2,1,3,3,0,2,2,35563,0
46,3,16,2,5,0,3,0,0,3,1,24271,0
53,1,14,3,4,0,4,0,0,3,1,29123,0
39,3,17,3,5,1,3,1,1,3,2,27418,0
30,1,35,2,4,0,3,0,0,5,1,21192,0
29,1,10,2,4,1,4,0,0,4,2,26333,0
47,3,10,1,4,0,3,3,0,2,1,36143,0
39,3,9,2,4,3,4,0,0,4,3,26029,0
44,1,34,3,4,3,5,2,0,4,3,29498,0
40,1,9,2,4,4,3,2,0,3,0,30847,1
41,1,21,3,5,1,3,3,0,3,2,38304,0
22,1,7,3,5,0,4,0,1,5,1,20748,0
40,1,16,3,4,0,4,3,0,2,1,25460,0
37,1,25,2,4,0,3,0,0,3,1,26457,0
32,3,27,3,2,0,3,0,0,5,1,21469,0
29,1,9,3,5,1,4,0,0,2,2,21879,0
36,3,18,3,4,1,3,0,0,5,2,23646,0
50,3,15,2,5,3,4,1,0,4,3,31798,0
35,1,9,3,4,1,3,3,0,4,2,22711,0
30,1,17,2,4,0,4,0,0,5,1,21969,0
43,1,36,3,6,1,3,3,0,3,2,22950,0
30,1,15,2,5,0,3,1,1,3,1,23734,0
39,2,7,1,2,2,3,1,0,4,4,21522,0
29,1,13,3,5,0,3,0,1,4,1,21381,0
19,1,15,2,4,0,3,2,0,5,1,20582,1
34,3,16,3,4,0,5,0,1,3,1,26902,1
42,1,19,2,4,1,3,0,1,3,2,23444,0
32,1,22,2,4,0,3,3,0,4,1,21288,1
38,1,32,2,5,0,3,3,0,3,1,24409,0
28,1,13,3,5,2,3,1,0,2,4,21217,0
35,3,16,2,4,0,3,0,0,2,1,24392,0
36,2,15,2,4,0,3,0,0,5,1,23001,0
30,3,30,3,5,4,5,0,0,3,0,26014,1
41,1,16,2,4,0,3,2,0,4,1,32177,0
43,3,19,2,4,0,5,0,1,5,1,32436,1
43,3,11,2,4,0,5,1,0,5,1,23833,0
36,1,7,2,5,1,3,1,0,2,2,20936,0
25,1,31,3,4,1,4,0,0,5,2,22275,0
29,1,19,3,4,4,3,0,1,4,0,21193,1
27,1,10,3,2,0,3,0,0,5,1,23098,0
31,3,17,2,5,2,3,0,0,2,4,25256,0
41,1,33,2,5,1,3,0,1,2,2,23100,0
36,1,9,2,5,0,4,0,0,4,1,28952,0
35,1,7,3,5,1,5,0,0,2,2,24021,0
36,1,11,2,5,0,3,1,0,2,1,21054,0
44,3,16,2,6,1,3,1,0,2,2,24024,1
33,3,9,2,4,1,5,3,0,3,2,21505,0
57,1,11,3,4,0,,3,0,4,1,38621,0
30,1,13,1,4,1,3,1,0,3,2,21809,0
20,1,16,3,4,1,5,0,0,3,2,21230,0
46,1,14,3,4,1,3,1,1,3,2,23155,0
38,1,7,2,5,0,3,0,0,2,1,25152,0
21,1,10,2,5,1,3,3,0,3,2,21711,0
45,1,17,1,4,3,3,1,1,3,3,21614,1
54,1,14,3,4,0,3,0,0,2,1,37284,0
30,1,22,1,6,1,3,1,1,5,2,20846,0
23,1,10,2,5,1,3,3,1,3,2,21531,1
47,3,9,3,4,0,5,0,0,2,1,35726,0
45,1,24,3,6,3,3,0,0,4,3,20968,0
34,2,9,3,4,3,3,0,0,2,3,22278,0
42,1,12,2,5,0,5,0,0,3,1,20785,1
31,3,36,2,4,3,5,1,0,2,3,22793,0
41,3,9,2,4,0,4,0,0,4,1,23005,0
51,1,9,3,4,0,5,2,0,3,1,36534,0
29,1,26,2,5,0,5,1,0,3,1,21874,0
47,1,22,2,4,4,4,0,0,3,0,37759,0
36,3,24,3,4,1,5,0,1,3,2,27644,0
25,1,24,3,4,1,4,3,0,2,2,20888,1
34,3,32,2,4,1,3,3,0,3,2,23217,0
37,1,13,2,6,2,3,0,0,2,4,21419,0
31,1,14,3,4,2,3,0,0,5,4,22169,0
45,1,36,1,4,0,3,0,0,5,1,23219,0
21,3,28,1,2,0,3,2,0,3,1,21356,0
47,1,9,2,4,0,3,1,0,2,1,26057,0
43,2,9,2,2,1,5,1,0,2,2,24950,0
61,3,14,2,2,2,3,2,1,5,4,23898,0
33,1,20,2,5,4,4,1,0,5,0,21421,0
33,1,9,1,4,0,3,0,1,5,1,23676,0
37,1,7,3,6,2,5,0,1,2,4,28930,0
34,1,16,3,4,3,3,1,0,2,3,21459,0
41,3,17,2,5,0,4,3,0,5,1,25530,0
26,3,17,2,4,0,3,0,0,2,1,23628,0
31,1,7,2,4,0,4,2,1,4,1,22257,0
43,1,33,2,4,0,5,3,1,3,1,31869,0
36,3,15,3,5,2,3,2,1,5,4,29055,0
28,1,21,3,4,4,5,1,1,4,0,20913,0
55,1,7,2,4,0,3,3,0,5,1,29180,0
45,1,9,3,2,2,3,0,0,4,4,20689,0
20,1,17,3,5,1,4,3,1,5,2,20537,1
30,1,7,2,4,2,3,1,0,2,4,22438,0
55,1,10,3,4,3,3,2,0,5,3,36457,0
32,1,18,3,4,1,5,1,1,2,2,25511,0
32,1,31,3,5,0,5,2,0,5,1,25490,0
60,3,10,2,5,2,3,1,0,3,4,23849,0
44,1,10,2,6,1,,0,0,5,2,38418,0
50,1,11,2,5,0,3,0,0,3,1,37389,0
37,1,10,3,4,1,4,0,0,3,2,22370,0
49,1,9,3,2,3,4,2,0,2,3,21237,0
28,1,11,2,4,1,3,3,0,4,2,21195,0
30,1,14,3,4,3,3,0,1,3,3,25301,0
49,1,7,2,5,0,3,0,0,3,1,36943,0
30,1,7,3,5,0,3,3,0,2,1,34802,0
35,1,27,3,2,1,3,3,0,1,2,21263,0
45,3,12,1,4,0,4,1,0,5,1,36891,0
34,3,17,1,2,0,3,2,1,4,1,27058,0
20,1,32,3,2,0,3,2,1,5,1,21672,0
24,1,7,3,4,1,3,0,0,4,2,19901,0
26,3,,3,6,2,3,2,1,1,4,19796,1
27,1,11,3,4,4,3,1,1,1,0,21553,0
46,3,9,2,6,0,4,1,1,5,1,37502,1
56,1,15,2,5,1,4,0,1,3,2,32255,0
22,1,17,3,5,0,3,3,0,4,1,21303,1
47,3,11,1,5,1,4,0,0,5,2,37467,0
35,3,9,1,4,3,5,0,1,3,3,23216,0
52,3,16,2,4,0,,3,1,4,1,38525,0
60,1,25,2,4,1,3,0,0,3,2,29190,0
35,1,26,2,4,4,4,0,0,3,0,23122,0
29,1,7,3,4,3,3,3,1,4,3,20832,0
45,1,11,2,2,3,5,3,0,5,3,37868,0
35,2,18,3,5,3,4,0,0,5,3,23168,0
36,1,13,2,4,1,3,3,1,3,2,22184,0
43,1,14,2,2,3,4,1,1,1,3,21050,0
44,3,11,3,5,1,3,3,0,3,2,28909,0
37,1,9,2,4,0,4,2,1,3,1,24088,0
45,1,22,2,4,0,3,0,0,3,1,26656,1
29,1,9,2,5,4,3,0,1,4,0,22545,0
52,1,13,3,5,2,3,0,0,5,4,21516,0
31,1,16,2,4,2,3,2,1,3,4,23373,0
30,1,14,2,4,0,3,1,1,4,1,22017,1
29,1,7,2,4,3,5,1,0,4,3,20758,0
26,1,7,2,4,1,4,3,0,3,2,20774,0
33,3,15,3,2,1,3,1,0,5,2,24887,0
46,1,32,2,4,1,4,3,0,4,2,36739,0
40,1,20,2,5,4,4,1,1,3,0,35801,0
59,1,30,2,4,1,3,1,0,3,2,21050,0
33,1,14,3,4,1,3,3,0,3,2,23561,1
40,1,30,3,4,0,5,0,0,3,1,22582,1
31,1,13,3,5,3,3,0,0,4,3,23305,0
37,1,17,2,4,0,3,0,0,3,1,25772,0
47,2,7,3,4,1,5,0,0,5,2,22101,0
29,1,7,2,6,3,3,3,0,3,3,25352,0
51,1,35,3,4,0,5,0,1,5,1,35558,0
41,3,32,1,5,4,4,2,1,5,0,27772,1
53,3,12,2,4,0,4,2,1,4,1,27124,1
31,1,24,3,4,1,5,0,1,4,2,30594,0
40,1,25,2,4,1,3,3,0,3,2,23212,0
32,3,9,3,4,4,3,2,1,1,0,28530,0
42,3,17,2,6,4,4,0,0,1,0,24829,0
32,3,7,1,4,0,4,1,1,5,1,20980,1
45,1,10,3,4,1,5,1,0,5,2,21040,1
43,1,9,3,4,1,3,0,1,4,2,36539,0
56,1,9,2,6,0,3,3,0,4,1,37865,0
57,2,15,3,4,1,,0,0,4,2,38395,0
41,1,23,2,4,0,3,1,0,3,1,22222,0
35,1,16,1,4,1,3,3,0,5,2,27178,0
41,1,9,2,4,1,3,0,0,3,2,23339,0
42,3,7,3,4,1,5,0,0,3,2,22781,0
36,1,11,2,4,1,3,0,1,1,2,22927,0
52,2,12,3,4,3,4,0,1,3,3,32704,0
39,3,9,2,4,1,5,1,0,4,2,25571,0
35,3,22,2,4,0,5,0,0,1,1,24803,0
26,1,26,2,4,1,3,0,0,5,2,22347,0
59,1,14,3,5,1,5,0,1,4,2,28686,1
41,1,7,2,4,3,4,0,0,1,3,21065,0
37,3,14,2,2,1,5,0,0,1,2,23317,0
49,1,11,3,4,4,3,0,0,5,0,26576,0
28,3,18,3,2,1,3,3,0,3,2,21212,0
52,1,18,3,5,1,4,0,0,1,2,31820,0
19,1,7,2,4,0,3,2,0,5,1,20289,0
36,1,7,3,5,0,3,3,0,1,1,24041,0
28,3,9,2,6,4,3,0,0,4,0,23749,0
56,3,20,2,2,0,3,0,1,3,1,32373,1
57,1,30,3,4,0,4,3,1,4,1,32080,0
35,1,33,2,5,3,3,3,0,1,3,20707,0
41,1,9,1,2,0,3,0,0,3,1,25055,0
35,1,36,2,4,0,3,3,0,3,1,24107,0
32,3,9,2,5,3,3,3,0,5,3,21463,1
36,3,25,2,4,1,3,3,1,5,2,23292,1
39,1,14,2,2,3,3,3,0,3,3,21288,0
35,1,9,3,4,4,3,2,0,5,0,25365,0
29,3,33,3,5,2,5,0,0,4,4,23402,0
32,1,29,3,4,4,3,1,1,5,0,24857,1
40,3,28,3,5,1,3,3,1,1,2,24798,0
52,3,9,2,4,0,4,2,0,4,1,29274,0
42,1,29,3,4,1,3,1,1,5,2,24145,0
38,1,11,2,4,4,3,2,1,5,0,21674,0
34,3,12,2,4,0,3,1,0,1,1,28676,0
33,3,9,2,4,0,4,2,1,1,1,22756,0
40,1,32,2,4,0,3,0,0,1,1,29598,0
26,3,25,2,2,1,3,3,0,1,2,24910,0
53,1,35,3,2,1,3,0,1,4,2,31925,0
44,1,13,1,5,0,3,0,1,4,1,22759,0
28,3,17,2,5,0,3,0,1,3,1,24447,0
28,1,24,1,4,0,3,3,1,5,1,21072,1
27,1,9,2,5,0,3,0,0,3,1,22582,0
43,2,17,3,4,4,5,0,0,3,0,35477,0
53,1,15,3,4,1,5,0,0,1,2,21628,0
38,1,18,3,4,1,3,0,0,3,2,22307,0
36,1,25,2,4,0,3,0,0,3,1,28040,0
26,1,7,3,4,0,3,0,0,5,1,21907,0
27,1,14,2,2,1,5,1,0,1,2,22256,0
30,2,24,2,5,3,5,1,0,3,3,26666,0
50,1,35,3,5,3,5,1,0,3,3,22962,1
30,1,21,2,4,0,3,3,1,5,1,26231,1
55,1,7,2,4,3,3,3,0,4,3,36006,0
59,1,7,3,4,3,,1,1,1,3,38379,0
56,1,7,3,2,0,3,2,0,5,1,33410,0
37,3,10,2,4,0,4,0,1,4,1,27956,0
32,3,7,1,,3,3,0,0,3,3,20037,1
31,3,14,3,4,1,5,1,0,3,2,23457,0
32,1,15,1,4,0,4,0,0,1,1,35100,0
35,1,7,3,4,3,5,1,0,1,3,21674,0
32,1,15,3,,1,4,3,0,4,2,19939,1
28,1,18,2,4,0,5,3,0,5,1,20777,0
37,1,11,3,5,4,3,2,0,5,0,24488,0
37,3,23,1,5,1,5,0,0,5,2,24325,0
48,1,7,3,4,0,3,1,0,3,1,22098,0
26,3,16,2,5,0,5,3,0,1,1,23078,1
38,1,12,3,2,1,3,0,0,5,2,22178,0
57,1,7,2,4,1,5,3,0,5,2,20744,0
48,1,9,2,4,1,3,0,0,5,2,35847,0
25,3,11,3,4,0,3,3,1,5,1,22840,0
33,3,14,3,4,1,3,0,0,5,2,27882,0
35,1,7,1,5,0,4,1,0,1,1,21972,0
42,1,12,2,2,1,3,0,1,1,2,20805,0
41,1,16,2,4,3,3,1,0,3,3,22653,0
32,3,15,3,4,4,3,1,0,3,0,29471,0
47,3,16,1,4,0,3,0,0,3,1,28774,1
40,1,9,1,5,1,5,3,1,3,2,22324,1
32,1,7,3,2,1,4,3,0,3,2,26124,1
46,1,27,2,6,0,5,0,1,3,1,29529,0
32,2,15,3,2,0,4,3,0,1,1,20787,0
32,1,9,2,4,0,3,0,1,3,1,22400,1
46,1,36,3,4,3,3,2,1,5,3,28058,0
49,3,14,2,4,1,5,1,0,4,2,24164,0
35,2,16,2,4,0,3,1,0,1,1,21420,1
41,1,15,2,5,1,4,0,0,1,2,32435,0
29,3,12,3,4,0,5,0,0,1,1,27141,0
45,1,12,3,5,1,3,0,0,1,2,21840,0
54,1,9,3,2,0,4,2,0,1,1,35276,0
50,1,12,2,4,0,3,1,0,3,1,25329,0
41,1,9,2,4,1,3,3,0,1,2,21023,0
45,1,27,3,4,1,4,0,0,5,2,22098,0
34,3,14,2,4,0,5,0,0,3,1,23051,0
35,3,10,2,6,1,5,0,0,5,2,23437,0
31,3,23,2,4,1,3,3,0,3,2,23979,0
43,1,16,3,4,3,3,2,0,4,3,22351,0
45,3,7,3,4,4,3,1,0,4,0,23446,0
31,1,14,1,,0,3,2,0,5,1,19952,0
58,1,7,2,2,4,3,0,0,3,0,23578,0
50,1,14,2,4,3,4,3,0,4,3,29144,0
35,1,22,2,4,4,5,0,0,4,0,35685,0
29,3,7,2,4,3,3,3,0,3,3,21587,1
30,3,20,2,4,1,4,2,0,3,2,24443,1
35,3,31,2,5,0,4,2,1,5,1,23277,1
36,3,14,1,4,3,3,0,0,3,3,21082,0
25,1,16,2,4,0,5,3,1,3,1,21850,1
25,3,20,3,4,4,4,2,0,1,0,20711,0
45,1,9,1,4,0,3,1,1,1,1,28887,0
30,3,26,3,5,0,3,1,0,4,1,27298,0
31,2,7,3,4,1,3,1,0,1,2,20742,0
56,1,11,2,4,1,3,1,1,4,2,22713,0
34,1,11,2,5,1,4,3,0,1,2,22516,0
48,3,21,1,4,0,3,1,1,5,1,23269,0
29,1,9,2,5,3,5,1,0,4,3,21239,1
29,1,7,3,5,1,3,1,0,4,2,20241,0
29,3,14,2,4,1,5,1,0,3,2,23576,0
50,1,10,3,5,4,5,2,0,3,0,23467,0
30,1,9,1,4,0,4,1,0,5,1,21858,0
29,1,36,2,6,1,4,1,0,1,2,25227,0
34,1,15,1,4,3,3,1,1,3,3,25066,0
33,1,17,2,4,0,3,1,0,1,1,29922,0
55,1,18,2,4,1,3,1,0,3,2,34710,0
30,1,7,2,5,0,5,3,0,3,1,21040,1
45,1,35,2,4,1,5,1,0,1,2,35006,0
40,1,13,2,4,0,4,1,0,3,1,27054,0
47,3,10,2,4,1,4,1,0,4,2,35284,0
36,1,23,2,5,1,4,1,0,1,2,27284,0
24,1,27,2,4,1,3,1,0,4,2,20950,0
41,1,16,3,4,0,5,2,0,1,1,20696,1
35,3,7,1,5,3,3,1,1,1,3,25761,0
32,1,10,2,4,0,3,1,0,4,1,22762,1
51,1,29,1,6,3,3,1,1,1,3,33089,0
35,3,14,3,4,1,3,1,1,1,2,20986,0
43,1,9,1,5,1,4,1,0,1,2,23519,0
38,1,20,2,4,0,3,1,0,1,1,22963,0
30,1,15,3,6,0,5,3,0,1,1,28393,0
34,1,32,3,5,2,4,1,0,1,4,22998,0
46,1,35,2,4,1,3,1,0,3,2,20810,0
43,1,9,2,4,0,3,1,1,3,1,28802,0
41,3,16,2,4,1,5,1,0,3,2,24151,0
34,1,35,2,4,1,3,3,1,1,2,23885,0
41,2,13,2,4,1,3,3,1,3,2,35115,0
25,1,28,3,5,0,5,3,0,3,1,20974,0
41,1,15,3,4,1,3,3,1,3,2,22747,0
46,1,7,3,4,3,4,1,0,3,3,26119,0
36,3,35,2,5,1,3,1,0,4,2,21108,0
33,1,12,3,5,2,4,1,0,3,4,24556,0
37,3,9,1,4,0,3,1,1,3,1,21322,0
49,3,23,2,4,1,3,1,0,4,2,25117,0
30,1,16,2,2,2,3,2,0,5,4,21129,0
34,3,15,2,4,1,5,1,0,5,2,25070,0
31,3,7,1,5,1,5,1,0,4,2,28392,1
39,2,17,2,4,1,3,1,0,3,2,24755,0
36,1,7,1,5,0,5,1,0,1,1,21128,0
31,3,36,2,4,0,4,1,0,4,1,27928,0
36,1,9,2,4,4,5,2,1,1,0,20752,1
54,1,9,3,5,0,3,1,0,5,1,28847,1
39,1,9,2,4,0,4,1,0,4,1,23533,1
33,1,7,3,4,4,5,1,0,4,0,22765,0
49,1,22,2,4,0,5,1,0,1,1,21045,0
35,1,14,3,4,2,3,1,0,1,4,21650,0
56,3,33,3,5,0,3,1,0,3,1,38264,0
35,1,7,3,4,1,3,3,0,4,2,24162,0
27,1,10,3,4,1,3,1,0,3,2,20739,0
39,3,21,2,4,1,4,3,0,5,2,28602,0
39,3,23,2,4,1,4,1,0,1,2,22876,0
37,3,7,2,4,1,3,1,0,1,2,25493,0
30,1,10,2,4,0,5,1,1,3,1,23401,0
36,1,17,3,4,1,3,1,1,1,2,24820,0
40,3,13,2,2,0,3,1,0,4,1,26915,0
30,1,9,2,4,1,3,1,0,3,2,27531,0
51,3,6,3,4,1,3,1,1,5,2,38009,0
24,1,17,3,2,0,3,3,0,1,1,20751,0
37,1,13,3,2,0,5,2,1,4,1,24240,0
43,1,16,2,5,2,3,1,0,1,4,38291,0
36,1,35,3,2,1,3,1,0,5,2,22085,0
35,1,17,2,5,3,3,1,0,4,3,23741,0
41,3,21,2,4,1,5,1,0,3,2,23317,0
44,1,34,2,2,1,4,1,0,5,2,23554,0
36,1,14,3,5,1,3,3,0,3,2,21368,0
47,3,7,2,2,1,5,1,0,4,2,36245,0
29,1,31,3,4,3,4,1,1,1,3,21086,1
23,1,33,3,5,3,3,1,1,3,3,21492,0
51,1,27,3,4,0,3,1,1,4,1,29923,0
33,1,12,2,2,3,3,3,0,5,3,21990,0
45,1,14,2,4,1,3,1,1,4,2,37727,0
31,1,14,3,5,4,4,1,0,5,0,20819,0
46,1,12,3,6,1,5,1,1,3,2,24447,0
46,3,33,1,5,0,5,3,0,3,1,23063,0
32,3,9,3,4,0,5,1,0,1,1,24010,0
37,1,19,3,4,0,3,2,1,1,1,23341,0
35,1,17,2,2,0,3,2,0,4,1,23402,0
50,1,32,3,4,1,5,3,0,3,2,21889,0
40,1,17,2,4,3,5,1,0,5,3,24055,0
28,1,26,2,5,1,5,1,0,1,2,22744,0
36,1,25,3,2,1,5,1,0,3,2,23886,0
29,1,34,2,6,4,5,1,0,4,0,23886,0
22,1,12,2,4,3,3,1,0,1,3,21795,0
19,3,10,3,4,0,3,3,1,5,1,20247,1
48,2,33,2,4,1,,1,0,4,2,38336,0
40,1,10,2,5,0,3,2,0,4,1,21747,0
41,1,22,2,5,4,3,1,0,1,0,29113,0
36,1,15,3,4,1,3,1,0,5,2,22826,0
38,1,26,2,4,1,3,1,0,1,2,24446,0
40,1,11,3,4,4,3,1,0,3,0,23720,0
46,1,9,2,5,4,3,1,0,4,0,24448,0
39,1,9,2,5,1,3,3,1,5,2,26434,0
36,3,17,2,5,1,5,1,0,5,2,28984,1
38,1,17,3,4,1,4,1,0,1,2,22614,0
41,1,23,3,4,1,3,1,1,4,2,26623,0
45,2,7,3,4,1,3,1,1,5,2,24421,0
49,1,11,2,5,1,3,1,0,5,2,33880,0
36,3,22,3,6,0,3,1,1,1,1,24118,1
25,1,9,3,4,0,3,2,1,3,1,22438,0
28,1,15,2,2,4,3,1,0,4,0,22195,0
28,1,9,2,4,4,3,2,0,3,0,21258,0
41,1,14,2,4,3,5,3,1,3,3,20844,1
30,3,17,2,5,0,3,3,0,4,1,24547,0
37,1,12,2,4,1,5,1,0,4,2,26686,0
26,1,9,2,2,1,3,1,0,1,2,23884,0
40,1,19,2,4,0,4,1,0,3,1,23973,0
50,1,29,3,4,0,4,3,0,4,1,35091,0
51,1,24,3,5,0,5,1,0,3,1,31947,0
21,3,9,3,4,3,3,1,0,4,3,21461,0
35,1,10,3,4,0,4,1,0,5,1,24111,0
37,1,14,2,4,0,4,2,0,1,1,20691,0
50,1,13,3,5,0,3,2,1,5,1,32644,0
37,1,7,1,5,0,3,1,0,5,1,23052,0
37,1,10,3,2,1,5,1,0,1,2,25520,0
55,1,29,3,4,3,3,1,0,1,3,36104,0
44,1,22,3,5,0,3,1,0,3,1,36281,0
36,3,19,3,4,1,3,1,1,3,2,23259,1
39,1,7,2,4,0,3,1,0,5,1,23413,0
30,3,12,2,5,0,4,1,1,5,1,22865,0
34,3,9,2,4,3,3,1,0,3,3,24183,0
33,1,9,3,4,0,4,3,0,4,1,24148,0
32,3,12,3,4,1,3,1,0,1,2,24154,0
