CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
202662,46,Company Invited,3,13,Small Business,Fe Male,3,5,Standard,3,Unmarried,8,0,4,1,1,Senior Manager,27543,0
202663,55,Self Enquiry,3,10,Small Business,Female,3,4,Deluxe,5,Divorced,4,0,4,1,2,Manager,24618,0
202664,37,Self Enquiry,1,12,Salaried,Male,4,4,Deluxe,4,Unmarried,2,0,2,0,3,Manager,24592,0
202665,34,Self Enquiry,1,11,Small Business,Female,3,5,Basic,4,Divorced,8,0,4,0,1,Executive,21300,0
202666,38,Company Invited,1,18,Salaried,Male,3,4,Standard,3,Married,3,1,3,0,2,Senior Manager,30863,0
202667,39,Self Enquiry,3,10,Salaried,Male,4,4,Standard,3,Married,2,0,2,1,2,Senior Manager,29287,0
202668,32,Company Invited,1,7,Small Business,Male,3,6,Deluxe,3,Divorced,2,0,3,1,1,Manager,23023,0
202669,60,Self Enquiry,1,10,Salaried,Male,4,5,Basic,3,Divorced,5,0,3,0,2,Executive,20855,0
202670,38,Company Invited,3,11,Small Business,Male,3,4,Basic,3,Married,6,0,4,1,1,Executive,20855,0
202671,30,Company Invited,3,7,Small Business,Female,3,4,Standard,3,Divorced,3,0,3,1,1,Senior Manager,26596,0
202672,36,Company Invited,3,7,Small Business,Fe Male,4,4,Standard,3,Unmarried,3,0,5,1,1,Senior Manager,27467,0
202673,30,Self Enquiry,1,25,Small Business,Male,3,5,Basic,3,Single,3,1,3,0,2,Executive,21067,1
202674,53,Self Enquiry,1,9,Salaried,Female,3,5,Basic,3,Unmarried,2,0,3,0,1,Executive,21890,0
202675,43,Self Enquiry,1,11,Large Business,Male,3,4,King,3,Divorced,,0,2,0,2,VP,37910,0
202676,60,Self Enquiry,2,13,Small Business,Male,3,4,Basic,3,Divorced,2,0,4,1,1,Executive,20945,0
202677,51,Self Enquiry,3,7,Small Business,Female,4,4,King,3,Married,,0,2,1,2,VP,38195,0
202678,34,Self Enquiry,1,21,Small Business,Male,3,4,Basic,3,Divorced,7,1,2,0,2,Executive,21114,1
202679,44,Self Enquiry,3,23,Small Business,Female,4,4,Super Deluxe,3,Divorced,7,1,3,0,,AVP,34742,0
202680,34,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Divorced,2,0,3,1,1,Executive,21385,1
202681,53,Company Invited,3,9,Salaried,Male,4,5,King,3,Single,,1,2,1,3,VP,37746,0
202682,33,Self Enquiry,3,11,Salaried,Female,3,4,Basic,4,Divorced,4,0,3,1,1,Executive,22609,0
202683,33,Self Enquiry,1,7,Salaried,Male,4,5,Basic,3,Unmarried,2,1,5,1,1,Executive,22408,1
202684,40,Self Enquiry,1,7,Small Business,Female,4,4,Basic,3,Married,2,0,3,0,2,Executive,20910,0
202685,33,Company Invited,3,33,Small Business,Male,4,4,Deluxe,3,Divorced,2,0,4,1,3,Manager,23143,0
202686,42,Self Enquiry,1,26,Salaried,Male,3,4,Deluxe,5,Married,4,0,2,1,1,Manager,21750,0
202687,41,Self Enquiry,1,31,Large Business,Male,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,21997,0
202688,46,Self Enquiry,1,7,Salaried,Male,4,3,King,3,Divorced,,0,4,1,3,VP,37880,0
202689,32,Company Invited,1,10,Small Business,Male,4,4,Standard,3,Married,2,0,4,1,3,Senior Manager,32353,0
202690,34,Self Enquiry,1,12,Salaried,Female,4,5,Basic,3,Divorced,3,0,2,0,3,Executive,21589,0
202691,35,Self Enquiry,1,9,Salaried,Male,3,5,Deluxe,5,Divorced,8,0,4,0,2,Manager,24635,0
202692,38,Self Enquiry,1,7,Small Business,Female,3,5,Basic,5,Divorced,4,0,4,1,2,Executive,22598,0
202693,46,Company Invited,1,14,Salaried,Male,4,3,Deluxe,3,Divorced,6,0,2,0,3,Manager,25112,0
202694,38,Company Invited,1,17,Small Business,Male,4,4,Standard,3,Married,8,0,3,1,3,Senior Manager,28726,1
202695,40,Company Invited,1,9,Large Business,Female,4,4,Standard,3,Single,2,0,2,1,2,Senior Manager,29616,0
202696,30,Self Enquiry,1,22,Salaried,Male,3,4,Basic,3,Single,3,0,3,0,1,Executive,21018,0
202697,43,Self Enquiry,1,24,Salaried,Fe Male,3,3,Deluxe,5,Unmarried,5,1,2,0,1,Manager,25223,0
202698,30,Self Enquiry,3,27,Small Business,Male,3,4,Deluxe,3,Married,4,0,2,1,2,Manager,25609,0
202699,26,Self Enquiry,1,7,Salaried,Female,4,4,Deluxe,3,Divorced,2,0,3,1,2,Manager,23576,0
202700,43,Self Enquiry,1,9,Small Business,Female,3,5,Basic,5,Married,2,1,4,1,1,Executive,21271,0
202701,41,Self Enquiry,1,9,Small Business,Male,3,4,King,3,Married,,0,5,0,1,VP,38114,0
202702,52,Self Enquiry,1,7,Salaried,Male,4,4,Basic,3,Divorced,3,0,4,1,1,Executive,21401,0
202703,32,Company Invited,1,36,Small Business,Male,4,5,Basic,4,Unmarried,2,0,3,1,3,Executive,22157,1
202704,33,Company Invited,1,14,Salaried,Male,4,3,Basic,4,Divorced,3,0,2,0,2,Executive,21472,0
202705,39,Company Invited,3,9,Salaried,Male,3,5,Deluxe,3,Divorced,5,0,5,1,2,Manager,23927,0
202706,33,Self Enquiry,1,9,Large Business,Male,3,5,Deluxe,5,Single,6,0,4,0,2,Manager,20854,0
202707,47,Self Enquiry,3,9,Large Business,Female,4,6,Super Deluxe,4,Divorced,5,1,5,1,,AVP,35550,0
202708,29,Self Enquiry,1,9,Salaried,Male,4,4,Basic,3,Unmarried,4,0,4,1,2,Executive,22163,1
202709,30,Self Enquiry,3,9,Small Business,Male,4,5,Deluxe,4,Divorced,4,0,4,0,2,Manager,25322,0
202710,32,Self Enquiry,1,30,Small Business,Male,4,5,Deluxe,3,Divorced,2,0,3,1,2,Manager,24260,0
202711,26,Company Invited,1,12,Salaried,Male,3,3,Deluxe,5,Married,3,0,5,1,2,Manager,22678,0
202712,46,Self Enquiry,1,27,Small Business,Male,4,4,Super Deluxe,3,Divorced,2,1,3,0,1,AVP,32174,0
202713,37,Self Enquiry,1,13,Salaried,Male,3,4,Basic,3,Divorced,2,0,5,1,2,Executive,21888,0
202714,56,Self Enquiry,1,7,Small Business,Male,3,4,King,5,Single,,1,2,1,1,VP,37723,0
202715,48,Company Invited,1,36,Salaried,Male,3,4,Standard,4,Divorced,3,1,3,1,1,Senior Manager,30527,1
202716,29,Self Enquiry,1,16,Small Business,Male,4,4,Basic,3,Divorced,3,0,2,1,2,Executive,20748,0
202717,38,Self Enquiry,3,13,Small Business,Male,4,4,Deluxe,3,Divorced,6,0,3,0,1,Manager,25180,0
202718,22,Self Enquiry,1,10,Small Business,Male,4,5,Basic,3,Unmarried,3,0,5,1,2,Executive,21908,0
202719,38,Company Invited,1,7,Small Business,Female,2,4,Standard,3,Married,4,1,3,0,1,Senior Manager,32281,0
202720,36,Self Enquiry,1,29,Salaried,Female,4,3,Standard,4,Married,2,0,5,1,2,Senior Manager,30674,0
202721,39,Self Enquiry,3,14,Small Business,Female,3,3,Deluxe,5,Married,3,1,3,0,1,Manager,24283,0
202722,27,Company Invited,1,7,Salaried,Female,3,4,Deluxe,4,Married,3,0,5,0,2,Manager,25075,0
202723,51,Self Enquiry,1,11,Salaried,Male,4,4,King,4,Married,,0,5,1,1,VP,37822,0
202724,54,Self Enquiry,1,10,Small Business,Male,3,4,Super Deluxe,3,Divorced,,1,5,0,1,AVP,36262,0
202725,43,Self Enquiry,3,7,Salaried,Male,3,4,Deluxe,3,Divorced,3,0,3,1,1,Manager,23585,0
202726,30,Company Invited,3,9,Salaried,Male,3,4,Deluxe,3,Unmarried,3,0,2,0,1,Manager,23232,0
202727,56,Self Enquiry,1,27,Large Business,Male,3,4,Deluxe,3,Divorced,5,1,2,1,2,Manager,24093,0
202728,27,Company Invited,1,18,Small Business,Male,3,4,Deluxe,5,Divorced,3,1,3,1,2,Manager,23419,0
202729,38,Self Enquiry,1,7,Salaried,Female,3,4,Basic,3,Single,3,0,2,1,2,Executive,20793,0
202730,45,Company Invited,1,31,Salaried,Male,3,4,Basic,3,Married,5,1,5,0,2,Executive,21839,1
202731,39,Self Enquiry,1,30,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,0,1,Manager,24423,0
202732,27,Self Enquiry,1,23,Small Business,Male,3,4,Basic,4,Married,4,1,2,1,2,Executive,21051,1
202733,29,Self Enquiry,1,15,Salaried,Female,4,4,Basic,3,Unmarried,3,0,4,0,2,Executive,21988,0
202734,50,Company Invited,1,17,Salaried,Female,3,4,King,5,Single,,1,3,0,1,VP,37343,0
202735,37,Self Enquiry,1,10,Large Business,Male,2,4,Deluxe,4,Unmarried,6,0,2,1,1,Manager,23163,0
202736,32,Company Invited,3,12,Small Business,Female,3,4,Basic,4,Married,3,0,3,0,2,Executive,21467,0
202737,27,Self Enquiry,3,11,Small Business,Male,3,5,Deluxe,3,Unmarried,3,1,2,1,2,Manager,24506,1
202738,38,Company Invited,1,16,Small Business,Male,3,4,Basic,3,Divorced,3,1,2,0,1,Executive,21004,0
202739,43,Company Invited,3,33,Small Business,Female,4,4,Super Deluxe,4,Divorced,7,0,3,1,3,AVP,32203,0
202740,19,Self Enquiry,1,10,Salaried,Male,3,4,Basic,3,Single,3,0,4,0,1,Executive,20098,1
202741,36,Self Enquiry,3,23,Small Business,Male,4,4,Standard,4,Divorced,2,0,2,1,3,Senior Manager,26698,0
202742,37,Company Invited,1,25,Salaried,Male,3,3,Basic,3,Divorced,6,0,5,0,1,Executive,22366,0
202743,52,Self Enquiry,1,9,Small Business,Male,3,6,Deluxe,4,Married,7,0,2,0,1,Manager,24160,0
202744,42,Self Enquiry,3,9,Salaried,Male,3,4,Super Deluxe,4,Single,3,0,3,1,,AVP,34693,0
202745,19,Self Enquiry,3,,Small Business,Female,4,5,Basic,3,Single,3,0,2,1,3,Executive,19878,0
202746,29,Self Enquiry,1,23,Small Business,Male,4,3,Deluxe,5,Unmarried,2,0,5,0,3,Manager,24339,0
202747,32,Self Enquiry,3,14,Large Business,Male,4,3,Deluxe,3,Divorced,6,0,2,1,1,Manager,25607,0
202748,40,Self Enquiry,1,7,Small Business,Male,3,3,Standard,3,Married,2,0,3,1,1,Senior Manager,28291,0
202749,37,Company Invited,1,31,Salaried,Female,3,4,Deluxe,4,Divorced,2,0,3,0,1,Manager,24352,0
202750,33,Self Enquiry,3,14,Salaried,Male,4,5,Deluxe,3,Divorced,3,0,3,1,3,Manager,24162,0
202751,39,Self Enquiry,1,32,Salaried,Female,3,5,Standard,4,Divorced,5,0,3,1,1,Senior Manager,30739,0
202752,59,Company Invited,1,7,Salaried,Male,3,6,Deluxe,3,Married,4,1,2,1,2,Manager,24338,0
202753,32,Self Enquiry,1,12,Large Business,Male,3,4,Basic,3,Divorced,2,1,4,0,2,Executive,23499,0
202754,32,Self Enquiry,2,9,Salaried,Male,4,5,Deluxe,5,Divorced,5,0,3,0,2,Manager,25088,0
202755,46,Company Invited,1,14,Salaried,Male,4,4,Standard,5,Married,3,0,2,1,3,Senior Manager,23888,0
202756,32,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Married,2,1,4,1,2,Executive,21373,0
202757,34,Company Invited,1,12,Salaried,Female,4,4,Standard,4,Divorced,8,0,3,1,3,Senior Manager,30556,0
202758,40,Self Enquiry,1,17,Small Business,Male,3,4,Super Deluxe,5,Divorced,,1,3,1,2,AVP,35746,0
202759,44,Company Invited,1,17,Salaried,Female,3,4,Basic,3,Single,2,0,5,0,2,Executive,21133,0
202760,50,Self Enquiry,1,7,Large Business,Female,3,5,Super Deluxe,3,Single,2,1,3,1,1,AVP,32642,0
202761,53,Self Enquiry,1,15,Small Business,Male,3,5,Deluxe,4,Divorced,4,0,2,1,2,Manager,23619,1
202762,28,Self Enquiry,1,12,Salaried,Female,3,4,Basic,4,Single,3,1,3,0,2,Executive,21156,0
202763,33,Self Enquiry,3,15,Large Business,Female,4,5,Deluxe,4,Divorced,3,1,2,1,1,Manager,23906,0
202764,28,Self Enquiry,3,9,Salaried,Male,4,4,Deluxe,3,Unmarried,3,1,4,1,3,Manager,23156,0
202765,32,Self Enquiry,3,14,Small Business,Male,4,4,Deluxe,3,Married,6,0,2,0,1,Manager,26225,0
202766,33,Self Enquiry,1,9,Small Business,Fe Male,4,3,Deluxe,3,Unmarried,2,0,3,1,3,Manager,23733,0
202767,29,Self Enquiry,1,9,Small Business,Male,3,6,Basic,3,Divorced,7,1,3,1,1,Executive,22142,1
202768,31,Self Enquiry,1,35,Small Business,Female,4,4,Deluxe,3,Divorced,3,0,3,0,3,Manager,24453,0
202769,32,Company Invited,1,14,Salaried,Female,3,5,Standard,3,Divorced,3,0,2,1,2,Senior Manager,27621,0
202770,40,Company Invited,1,6,Small Business,Male,3,5,King,3,Divorced,,0,5,1,2,VP,37950,0
202771,40,Self Enquiry,3,10,Small Business,Female,3,4,Deluxe,3,Divorced,6,1,4,1,2,Manager,23916,1
202772,34,Company Invited,3,17,Small Business,Male,3,5,Deluxe,3,Unmarried,5,0,3,1,2,Manager,23360,0
202773,48,Self Enquiry,1,12,Salaried,Male,3,4,King,3,Divorced,,0,2,0,2,VP,36978,0
202774,44,Company Invited,1,17,Salaried,Female,3,5,Deluxe,3,Married,3,0,3,0,1,Manager,23935,0
202775,28,Company Invited,3,7,Small Business,Male,4,4,Deluxe,4,Divorced,2,1,2,0,3,Manager,25027,0
202776,55,Company Invited,1,27,Salaried,Fe Male,3,4,Deluxe,3,Unmarried,5,0,4,1,1,Manager,23547,0
202777,44,Self Enquiry,1,14,Salaried,Female,3,4,Standard,5,Divorced,2,0,5,1,1,Senior Manager,28663,0
202778,46,Self Enquiry,1,15,Salaried,Male,4,4,Deluxe,3,Divorced,2,0,3,1,1,Manager,22375,0
202779,41,Self Enquiry,3,7,Small Business,Male,3,6,Deluxe,3,Divorced,4,1,3,1,1,Manager,26135,0
202780,30,Self Enquiry,1,15,Salaried,Male,4,6,Basic,5,Divorced,3,1,3,1,2,Executive,20797,1
202781,30,Self Enquiry,1,16,Salaried,Male,2,5,Basic,3,Unmarried,2,0,2,1,1,Executive,22661,0
202782,31,Self Enquiry,3,12,Small Business,Female,2,5,Deluxe,3,Married,3,0,2,0,1,Manager,24796,0
202783,28,Self Enquiry,3,15,Small Business,Female,3,4,Deluxe,4,Divorced,3,0,2,0,1,Manager,24892,0
202784,38,Self Enquiry,1,12,Small Business,Male,4,4,Deluxe,3,Married,2,0,3,0,1,Manager,25025,0
202785,39,Self Enquiry,1,22,Salaried,Male,4,5,Standard,3,Married,2,1,5,1,2,Senior Manager,30188,0
202786,32,Self Enquiry,1,14,Small Business,Fe Male,3,4,Standard,3,Unmarried,3,1,4,1,2,Senior Manager,25821,0
202787,30,Self Enquiry,3,17,Small Business,Female,3,5,Deluxe,4,Married,3,1,5,0,2,Manager,26946,0
202788,36,Self Enquiry,1,12,Large Business,Male,4,4,Standard,4,Unmarried,2,0,3,0,1,Senior Manager,26773,0
202789,24,Self Enquiry,1,33,Salaried,Male,3,4,Basic,3,Married,3,0,2,1,2,Executive,21582,0
202790,42,Self Enquiry,1,13,Small Business,Male,4,5,Deluxe,4,Unmarried,8,1,3,1,1,Manager,24710,0
202791,48,Company Invited,3,11,Small Business,Male,3,4,Deluxe,3,Unmarried,5,0,4,0,2,Manager,21654,0
202792,43,Self Enquiry,1,30,Salaried,Female,3,4,Super Deluxe,3,Single,4,0,3,0,,AVP,34670,0
202793,30,Company Invited,3,9,Salaried,Male,4,4,Deluxe,3,Divorced,3,0,2,1,2,Manager,23327,0
202794,43,Self Enquiry,2,9,Large Business,Male,3,4,Basic,3,Married,2,1,4,1,1,Executive,21374,0
202795,33,Self Enquiry,1,9,Small Business,Female,4,4,Basic,4,Divorced,3,0,4,0,1,Executive,21048,0
202796,49,Self Enquiry,3,36,Small Business,Female,4,4,Standard,3,Divorced,5,0,4,0,1,Senior Manager,31182,0
202797,38,Self Enquiry,1,13,Small Business,Male,3,3,Deluxe,5,Married,6,1,3,1,2,Manager,24652,0
202798,31,Company Invited,3,32,Large Business,Female,3,4,Deluxe,3,Divorced,2,1,3,1,1,Manager,23414,0
202799,27,Self Enquiry,3,7,Salaried,Male,3,4,Deluxe,3,Divorced,3,0,5,1,1,Manager,23974,0
202800,43,Self Enquiry,1,9,Salaried,Male,4,5,Deluxe,3,Unmarried,5,0,2,0,2,Manager,25459,0
202801,22,Company Invited,3,7,Large Business,Female,3,5,Basic,4,Single,3,1,5,1,2,Executive,20852,1
202802,37,Company Invited,3,7,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,6,0,2,1,2,Manager,25331,0
202803,37,Company Invited,3,10,Small Business,Male,3,5,Standard,3,Divorced,6,0,2,0,2,Senior Manager,28377,0
202804,58,Self Enquiry,1,7,Small Business,Male,3,4,Deluxe,3,Divorced,4,0,3,1,2,Manager,25433,0
202805,41,Self Enquiry,1,17,Salaried,Female,3,3,Basic,3,Divorced,5,1,3,0,2,Executive,20891,0
202806,22,Company Invited,3,16,Small Business,Male,3,4,Basic,3,Unmarried,3,0,4,0,1,Executive,21288,0
202807,34,Self Enquiry,3,12,Small Business,Female,3,4,Basic,3,Unmarried,3,1,2,1,1,Executive,21529,1
202808,38,Self Enquiry,1,17,Small Business,Female,4,4,Basic,5,Divorced,8,0,2,1,2,Executive,22130,0
202809,47,Company Invited,1,14,Small Business,Female,2,4,Deluxe,3,Divorced,4,0,5,0,1,Manager,23936,0
202810,42,Company Invited,3,11,Small Business,Male,3,4,Deluxe,4,Unmarried,3,0,3,1,1,Manager,28033,1
202811,51,Self Enquiry,1,17,Large Business,Male,4,5,Standard,3,Single,8,0,5,0,3,Senior Manager,29174,0
202812,41,Self Enquiry,3,29,Small Business,Male,4,5,Deluxe,3,Divorced,4,1,3,1,2,Manager,25058,1
202813,32,Self Enquiry,1,16,Salaried,Male,3,5,Basic,4,Unmarried,2,1,3,1,1,Executive,21335,0
202814,22,Self Enquiry,3,19,Salaried,Female,3,3,Basic,4,Unmarried,3,0,5,0,2,Executive,21394,1
202815,30,Self Enquiry,1,30,Salaried,Male,3,4,Basic,3,Single,2,0,3,1,1,Executive,20879,0
202816,36,Self Enquiry,1,16,Salaried,Male,4,5,Deluxe,4,Unmarried,2,0,2,1,3,Manager,25218,0
202817,28,Self Enquiry,1,7,Small Business,Male,3,4,Basic,4,Married,3,0,3,0,1,Executive,22494,0
202818,29,Self Enquiry,3,16,Salaried,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,1,Manager,23931,0
202819,50,Self Enquiry,1,14,Salaried,Male,3,5,Standard,3,Single,2,0,2,1,2,Senior Manager,29643,0
202820,52,Self Enquiry,3,21,Salaried,Female,3,4,Deluxe,3,Divorced,6,0,3,0,2,Manager,23614,0
202821,37,Self Enquiry,1,9,Salaried,Female,4,4,Basic,3,Divorced,6,0,5,1,1,Executive,21221,0
202822,35,Company Invited,3,26,Small Business,Male,4,3,Deluxe,3,Unmarried,2,1,2,1,3,Manager,23982,1
202823,56,Self Enquiry,1,9,Salaried,Female,4,4,Super Deluxe,3,Single,4,1,5,0,,AVP,35337,0
202824,25,Self Enquiry,3,17,Small Business,Female,4,4,Deluxe,3,Married,3,1,2,0,3,Manager,22938,0
202825,31,Self Enquiry,3,9,Large Business,Male,4,4,Basic,4,Divorced,3,0,3,1,3,Executive,21154,0
202826,27,Company Invited,1,10,Large Business,Male,4,4,Basic,5,Unmarried,2,0,3,0,3,Executive,21780,1
202827,23,Self Enquiry,1,18,Small Business,Female,3,4,Basic,4,Divorced,3,0,2,1,1,Executive,20922,0
202828,37,Self Enquiry,3,9,Small Business,Male,4,5,Standard,3,Divorced,3,0,2,1,1,Senior Manager,26274,0
202829,31,Company Invited,1,11,Large Business,Male,3,4,Basic,3,Single,20,1,4,1,2,Executive,20963,1
202830,38,Self Enquiry,1,21,Salaried,Female,4,4,Basic,5,Married,3,0,4,1,1,Executive,21712,0
202831,41,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,4,Married,2,0,2,0,2,Manager,24393,0
202832,43,Self Enquiry,1,7,Salaried,Female,4,4,Basic,5,Married,5,0,3,1,2,Executive,21254,0
202833,38,Self Enquiry,1,17,Salaried,Male,3,4,Deluxe,4,Unmarried,4,1,5,0,2,Manager,22875,0
202834,44,Self Enquiry,1,19,Salaried,Male,3,5,Super Deluxe,4,Married,3,0,3,0,2,AVP,33014,0
202835,41,Self Enquiry,1,9,Small Business,Female,4,5,Deluxe,3,Divorced,8,0,5,1,1,Manager,22126,0
202836,55,Self Enquiry,1,12,Small Business,Male,3,4,King,5,Divorced,,0,4,1,1,VP,38084,0
202837,35,Company Invited,3,11,Small Business,Female,4,4,Deluxe,3,Divorced,2,0,2,1,1,Manager,25216,0
202838,32,Self Enquiry,1,14,Small Business,Female,3,4,Deluxe,5,Divorced,3,0,2,1,1,Manager,22984,0
202839,44,Company Invited,1,28,Small Business,Male,4,4,Basic,3,Divorced,2,0,4,0,3,Executive,20936,0
202840,44,Self Enquiry,1,15,Salaried,Female,4,4,Deluxe,3,Married,6,1,2,0,1,Manager,23200,0
202841,26,Self Enquiry,3,11,Salaried,Female,3,5,Deluxe,3,Unmarried,3,1,2,0,2,Manager,23165,0
202842,38,Company Invited,1,32,Small Business,Female,4,4,Deluxe,3,Divorced,5,1,3,1,2,Manager,23127,0
202843,32,Self Enquiry,1,7,Salaried,Male,4,5,Basic,5,Divorced,3,0,4,0,1,Executive,20896,0
202844,40,Company Invited,1,7,Salaried,Male,3,4,King,3,Married,,1,3,0,2,VP,37875,0
202845,57,Company Invited,3,13,Salaried,Female,3,3,Super Deluxe,5,Divorced,2,0,3,1,1,AVP,31890,0
202846,31,Self Enquiry,3,19,Large Business,Fe Male,3,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,25255,0
202847,42,Self Enquiry,3,7,Small Business,Male,3,3,Standard,5,Divorced,3,0,3,1,2,Senior Manager,27070,0
202848,29,Self Enquiry,1,24,Small Business,Male,4,4,Deluxe,5,Married,3,0,2,0,1,Manager,23236,0
202849,26,Self Enquiry,1,10,Small Business,Male,4,4,Basic,5,Divorced,7,0,5,1,2,Executive,22709,1
202850,53,Self Enquiry,1,10,Small Business,Male,3,5,Standard,3,Divorced,4,1,2,0,1,Senior Manager,26647,0
202851,46,Self Enquiry,1,17,Salaried,Male,4,4,Basic,3,Divorced,5,0,5,1,1,Executive,21332,0
202852,53,Self Enquiry,1,11,Salaried,Female,2,4,Super Deluxe,3,Divorced,4,0,5,1,,AVP,35233,0
202853,43,Company Invited,1,36,Salaried,Female,4,4,Deluxe,3,Married,4,0,3,1,3,Manager,23234,0
202854,31,Self Enquiry,1,9,Salaried,Fe Male,3,6,Deluxe,3,Unmarried,4,0,2,0,2,Manager,24769,0
202855,61,Self Enquiry,1,14,Salaried,Female,3,4,King,5,Divorced,7,0,5,0,1,VP,38244,0
202856,47,Self Enquiry,1,25,Small Business,Female,3,4,Deluxe,3,Married,4,0,5,0,1,Manager,23488,0
202857,43,Company Invited,1,35,Large Business,Female,3,5,Deluxe,3,Divorced,2,0,3,0,1,Manager,23201,0
202858,25,Self Enquiry,3,7,Large Business,Female,4,4,Basic,4,Unmarried,3,1,4,1,3,Executive,21880,1
202859,35,Company Invited,3,13,Small Business,Female,3,6,Basic,3,Married,2,0,4,1,2,Executive,21029,1
202860,39,Company Invited,1,9,Salaried,Male,3,4,Basic,3,Divorced,3,1,5,1,2,Executive,20380,0
202861,41,Self Enquiry,3,9,Salaried,Female,4,4,King,3,Divorced,,0,3,0,1,VP,36719,0
202862,27,Self Enquiry,1,30,Salaried,Female,3,4,Basic,3,Married,3,0,3,1,2,Executive,21564,0
202863,31,Company Invited,1,10,Salaried,Male,3,4,Basic,3,Divorced,6,0,3,0,2,Executive,20775,0
202864,30,Self Enquiry,1,10,Small Business,Male,4,5,Standard,3,Divorced,3,0,2,1,3,Senior Manager,30613,0
202865,30,Self Enquiry,1,32,Large Business,Female,4,5,Basic,4,Divorced,7,0,3,0,3,Executive,21224,1
202866,20,Self Enquiry,2,9,Large Business,Male,3,5,Basic,3,Single,3,0,3,1,2,Executive,21242,1
202867,31,Company Invited,3,29,Salaried,Female,4,4,Standard,5,Divorced,2,0,2,1,1,Senior Manager,27090,0
202868,58,Self Enquiry,3,36,Small Business,Male,3,5,Super Deluxe,3,Married,5,0,3,0,1,AVP,32796,0
202869,51,Self Enquiry,1,36,Salaried,Male,3,5,Super Deluxe,3,Divorced,,0,5,1,2,AVP,35724,0
202870,31,Company Invited,1,9,Small Business,Female,3,4,Basic,3,Single,2,0,4,1,1,Executive,21242,0
202871,61,Company Invited,3,35,Small Business,Female,4,5,Standard,5,Divorced,6,0,2,1,1,Senior Manager,28944,0
202872,48,Self Enquiry,1,9,Small Business,Female,4,4,Deluxe,3,Married,7,0,2,0,2,Manager,23748,0
202873,47,Self Enquiry,1,9,Salaried,Male,3,4,Super Deluxe,3,Divorced,,0,5,0,1,AVP,36539,0
202874,36,Self Enquiry,1,29,Salaried,Male,3,6,Basic,3,Unmarried,2,0,4,1,1,Executive,22908,0
202875,55,Self Enquiry,1,15,Salaried,Female,3,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,22458,0
202876,35,Self Enquiry,1,9,Salaried,Male,4,5,Basic,3,Married,5,0,5,1,1,Executive,21446,0
202877,47,Self Enquiry,3,17,Small Business,Female,4,5,Standard,3,Divorced,4,1,2,1,2,Senior Manager,27749,0
202878,32,Self Enquiry,1,16,Salaried,Male,3,4,Standard,4,Married,3,0,3,1,2,Senior Manager,29326,0
202879,34,Self Enquiry,1,22,Small Business,Male,3,4,Standard,3,Divorced,2,1,5,0,1,Senior Manager,32288,1
202880,34,Self Enquiry,1,17,Small Business,Male,3,6,Basic,3,Married,2,0,5,0,1,Executive,22086,1
202881,31,Self Enquiry,3,14,Small Business,Male,3,4,Basic,4,Unmarried,2,0,2,1,1,Executive,21661,0
202882,36,Self Enquiry,1,23,Salaried,Male,4,4,Standard,3,Divorced,6,1,2,0,2,Senior Manager,26310,0
202883,32,Company Invited,1,27,Salaried,Male,4,4,Standard,3,Divorced,5,0,3,1,1,Senior Manager,28502,1
202884,35,Company Invited,2,30,Salaried,Female,3,4,Standard,5,Married,2,1,3,1,1,Senior Manager,28628,1
202885,43,Company Invited,1,12,Salaried,Male,4,4,Basic,3,Divorced,6,0,3,1,1,Executive,20771,0
202886,37,Company Invited,3,17,Small Business,Male,3,4,Standard,3,Single,3,0,2,1,2,Senior Manager,28658,0
202887,23,Company Invited,1,11,Large Business,Male,3,5,Basic,3,Unmarried,7,0,5,1,1,Executive,22572,1
202888,49,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Divorced,4,0,5,1,1,Manager,22729,0
202889,56,Self Enquiry,3,25,Salaried,Female,3,4,Super Deluxe,4,Single,5,0,2,0,,AVP,35513,0
202890,42,Company Invited,3,17,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,2,0,2,Manager,24908,0
202891,36,Self Enquiry,3,7,Small Business,Male,3,4,Deluxe,3,Divorced,2,0,3,1,1,Manager,23395,0
202892,41,Self Enquiry,1,13,Salaried,Female,4,4,Super Deluxe,3,Single,2,0,5,1,3,AVP,31915,0
