 Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
3038,37,Self Enquiry,1,7,Salaried,Female,3,4,Deluxe,4,Divorced,2,0,5,0,1,Manager,23906,0
3039,30,Self Enquiry,1,30,Salaried,Male,3,2,Basic,3,Divorced,3,0,2,1,2,Executive,21378,0
3040,59,Self Enquiry,1,9,Salaried,Male,3,4,King,4,Single,,1,3,1,2,VP,37924,1
3041,36,Self Enquiry,1,7,Salaried,Female,3,2,Basic,3,Single,5,0,3,0,1,Executive,21184,0
3042,43,Self Enquiry,1,7,Salaried,Female,3,5,Deluxe,3,Divorced,2,1,3,0,2,Manager,24740,0
3043,29,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Unmarried,8,0,3,0,1,Executive,23060,1
3044,37,Self Enquiry,2,20,Salaried,Male,3,4,Basic,4,Divorced,6,0,3,1,1,Executive,20821,0
3045,33,Self Enquiry,1,11,Salaried,Female,4,5,Deluxe,3,Divorced,3,0,4,1,1,Manager,24840,0
3046,41,Company Invited,1,23,Small Business,Male,3,5,Deluxe,3,Unmarried,8,0,5,1,2,Manager,23772,0
3047,31,Self Enquiry,1,9,Small Business,Fe Male,3,5,Deluxe,3,Unmarried,7,1,2,1,2,Manager,25555,0
3048,46,Self Enquiry,1,9,Salaried,Female,4,5,Basic,3,Single,3,0,3,1,2,Executive,20952,0
3049,43,Self Enquiry,1,36,Salaried,Male,4,4,Deluxe,4,Divorced,3,0,3,1,2,Manager,23112,0
3050,39,Company Invited,1,19,Salaried,Male,3,5,Deluxe,5,Married,4,0,5,1,1,Manager,24966,0
3051,35,Company Invited,1,23,Salaried,Female,4,5,Basic,3,Single,3,0,5,1,2,Executive,21231,0
3052,50,Self Enquiry,3,18,Small Business,Female,3,4,Standard,3,Divorced,3,0,4,0,2,Senior Manager,26332,1
3053,56,Self Enquiry,3,9,Small Business,Male,3,4,Deluxe,3,Unmarried,6,0,2,0,2,Manager,23838,1
3054,44,Self Enquiry,1,21,Salaried,Male,4,4,Super Deluxe,5,Divorced,,0,5,1,1,AVP,35837,0
3055,28,Self Enquiry,1,12,Large Business,Male,3,5,Standard,3,Married,3,1,3,0,1,Senior Manager,31486,0
3056,36,Self Enquiry,1,14,Salaried,Male,3,4,Standard,3,Single,5,0,3,0,1,Senior Manager,28899,0
3057,29,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,4,Divorced,3,1,3,1,1,Manager,23457,0
3058,35,Self Enquiry,2,10,Salaried,Male,3,4,Basic,3,Divorced,2,0,2,1,2,Executive,22415,0
3059,27,Company Invited,1,12,Small Business,Female,3,5,Basic,3,Divorced,3,1,2,0,2,Executive,21044,1
3060,28,Company Invited,1,10,Small Business,Male,3,4,Basic,3,Divorced,3,0,2,1,1,Executive,20384,0
3061,52,Self Enquiry,3,33,Small Business,Female,4,4,Super Deluxe,3,Divorced,4,0,3,0,,AVP,34985,0
3062,45,Self Enquiry,1,11,Small Business,Male,3,4,Deluxe,4,Unmarried,2,0,2,1,1,Manager,24611,0
3063,26,Self Enquiry,1,9,Small Business,Male,4,2,Basic,5,Unmarried,2,0,2,1,3,Executive,22102,0
3064,34,Self Enquiry,3,7,Small Business,Male,3,2,Deluxe,5,Married,3,0,4,0,1,Manager,22715,0
3065,36,Self Enquiry,1,34,Small Business,Female,3,5,Basic,5,Single,3,0,4,1,2,Executive,21237,0
3066,37,Self Enquiry,3,7,Salaried,Male,3,4,Deluxe,3,Divorced,3,1,3,1,2,Manager,24879,0
3067,33,Self Enquiry,3,20,Salaried,Male,4,4,Deluxe,3,Married,4,0,2,0,1,Manager,23081,0
3068,31,Company Invited,1,12,Salaried,Male,4,5,Basic,3,Married,2,0,5,0,1,Executive,22439,0
3069,54,Self Enquiry,3,14,Small Business,Female,4,5,Standard,3,Divorced,2,1,2,0,1,Senior Manager,29612,0
3070,46,Self Enquiry,3,16,Small Business,Male,4,4,Standard,5,Married,6,1,2,1,1,Senior Manager,29439,0
3071,33,Self Enquiry,1,15,Small Business,Female,4,2,Deluxe,3,Divorced,7,0,3,1,3,Manager,23853,0
3072,53,Company Invited,1,32,Small Business,Female,3,5,Super Deluxe,3,Divorced,5,0,5,0,2,AVP,32504,0
3073,38,Self Enquiry,3,23,Small Business,Male,4,5,Deluxe,3,Married,6,0,5,1,3,Manager,25012,0
3074,29,Self Enquiry,2,15,Small Business,Male,4,5,Basic,3,Married,3,0,2,0,2,Executive,23614,0
3075,23,Self Enquiry,1,7,Salaried,Male,3,5,Deluxe,3,Divorced,8,0,2,1,1,Manager,23453,0
3076,45,Self Enquiry,1,15,Salaried,Male,4,2,Basic,3,Divorced,4,1,3,1,3,Executive,21496,0
3077,43,Company Invited,1,9,Small Business,Male,3,4,Basic,3,Single,7,1,2,0,2,Executive,21193,0
3078,37,Self Enquiry,2,15,Salaried,Male,4,5,Basic,5,Divorced,2,0,2,1,3,Executive,21020,0
3079,26,Self Enquiry,3,10,Salaried,Male,4,4,Deluxe,5,Divorced,3,1,4,1,1,Manager,22872,0
3080,36,Self Enquiry,1,16,Salaried,Female,4,5,Standard,3,Divorced,3,1,4,1,2,Senior Manager,29363,0
3081,36,Company Invited,1,32,Salaried,Female,4,4,Basic,4,Married,3,1,3,0,1,Executive,20700,1
3082,33,Company Invited,1,7,Salaried,Male,4,4,Basic,3,Married,2,0,5,0,1,Executive,20992,0
3083,26,Self Enquiry,3,11,Small Business,Male,3,5,Deluxe,5,Divorced,3,0,3,1,2,Manager,22934,0
3084,50,Self Enquiry,1,7,Large Business,Female,3,4,Basic,5,Divorced,4,0,4,1,1,Executive,22258,0
3085,25,Company Invited,1,11,Salaried,Male,3,5,Basic,3,Divorced,2,0,3,0,1,Executive,21840,0
3086,33,Company Invited,3,12,Salaried,Male,3,4,Deluxe,4,Divorced,3,0,3,1,2,Manager,25202,0
3087,39,Self Enquiry,3,16,Small Business,Male,4,5,Basic,4,Divorced,2,0,4,0,1,Executive,21577,0
3088,43,Self Enquiry,1,10,Salaried,Female,4,2,Deluxe,3,Divorced,4,1,5,0,1,Manager,23909,0
3089,32,Self Enquiry,1,18,Salaried,Male,3,4,Basic,3,Divorced,5,1,3,1,2,Executive,21034,0
3090,30,Self Enquiry,3,7,Small Business,Female,3,5,Basic,3,Married,8,1,2,0,2,Executive,21478,1
3091,54,Self Enquiry,3,15,Small Business,Male,4,4,Super Deluxe,3,Divorced,7,0,3,0,3,AVP,30514,0
3092,36,Self Enquiry,1,32,Large Business,Male,4,5,Standard,4,Divorced,5,0,3,1,2,Senior Manager,29581,0
3093,38,Company Invited,3,28,Small Business,Female,3,4,Basic,3,Divorced,7,0,2,1,2,Executive,21651,0
3094,54,Self Enquiry,1,30,Salaried,Female,4,4,Super Deluxe,3,Single,8,0,5,1,2,AVP,32953,0
3095,44,Company Invited,1,7,Salaried,Female,3,4,Deluxe,3,Divorced,6,0,2,1,2,Manager,24240,0
3096,48,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Divorced,2,1,2,1,1,Manager,23215,0
3097,38,Company Invited,3,26,Small Business,Male,3,4,Standard,4,Unmarried,3,1,5,0,1,Senior Manager,26320,0
3098,51,Company Invited,1,9,Salaried,Male,4,4,Super Deluxe,5,Married,,0,5,1,3,AVP,36602,0
3099,40,Self Enquiry,2,9,Salaried,Female,3,5,Deluxe,3,Divorced,2,0,3,0,1,Manager,23882,0
3100,34,Self Enquiry,2,10,Salaried,Male,3,4,Basic,4,Married,5,1,5,0,2,Executive,20955,0
3101,33,Self Enquiry,1,32,Salaried,Male,3,4,Basic,3,Unmarried,3,1,5,1,1,Executive,21473,1
3102,30,Self Enquiry,1,14,Small Business,Female,4,5,Basic,3,Married,8,0,5,1,1,Executive,21210,0
3103,45,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Divorced,3,1,3,1,1,Executive,21237,0
3104,29,Self Enquiry,3,12,Small Business,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,1,Manager,23586,0
3105,59,Company Invited,1,9,Salaried,Male,3,5,Basic,3,Married,2,1,2,0,1,Executive,21058,1
3106,44,Self Enquiry,1,15,Salaried,Female,3,4,Deluxe,4,Married,6,0,3,1,1,Manager,23443,0
3107,21,Self Enquiry,3,9,Small Business,Female,3,5,Basic,3,Single,3,0,4,0,2,Executive,20722,1
3108,22,Self Enquiry,1,25,Salaried,Female,4,4,Basic,3,Unmarried,3,0,3,1,2,Executive,21371,1
3109,37,Self Enquiry,1,21,Salaried,Male,4,4,Deluxe,3,Divorced,2,1,5,1,3,Manager,25264,0
3110,48,Self Enquiry,3,9,Salaried,Female,4,5,Basic,3,Unmarried,3,1,2,1,1,Executive,21972,0
3111,23,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,3,Divorced,2,1,5,1,2,Manager,22849,1
3112,42,Self Enquiry,1,9,Salaried,Female,3,6,Basic,3,Married,6,1,3,0,1,Executive,21456,1
3113,29,Self Enquiry,1,16,Small Business,Female,4,4,Basic,3,Married,7,0,3,1,2,Executive,21055,0
3114,40,Self Enquiry,1,13,Small Business,Male,4,4,Basic,5,Divorced,2,1,2,1,2,Executive,21082,1
3115,28,Self Enquiry,1,11,Salaried,Female,4,4,Basic,3,Single,3,0,2,1,2,Executive,20996,0
3116,35,Self Enquiry,1,17,Salaried,Male,3,4,Basic,4,Married,3,0,2,1,1,Executive,20686,0
3117,43,Self Enquiry,3,21,Small Business,Fe Male,4,5,Deluxe,3,Unmarried,2,0,3,0,1,Manager,24922,0
3118,34,Self Enquiry,1,7,Salaried,Male,4,5,Basic,5,Unmarried,5,1,4,0,1,Executive,21477,0
3119,59,Self Enquiry,1,12,Large Business,Female,3,5,Standard,4,Married,4,1,5,1,2,Senior Manager,29230,0
3120,32,Self Enquiry,3,14,Salaried,Male,3,5,Basic,3,Divorced,5,0,4,1,2,Executive,21007,0
3121,36,Self Enquiry,1,28,Salaried,Female,3,4,Deluxe,3,Divorced,3,1,3,0,2,Manager,22692,0
3122,50,Self Enquiry,1,15,Salaried,Female,3,4,Standard,4,Divorced,6,0,4,0,1,Senior Manager,26081,0
3123,49,Self Enquiry,1,27,Small Business,Male,3,4,Basic,3,Divorced,6,0,2,0,1,Executive,20937,0
3124,32,Company Invited,3,27,Small Business,Female,3,4,Deluxe,3,Divorced,3,0,2,1,1,Manager,25610,0
3125,37,Self Enquiry,1,14,Salaried,Male,4,4,Basic,3,Unmarried,4,0,3,0,3,Executive,23356,0
3126,39,Self Enquiry,1,7,Large Business,Female,4,4,Standard,5,Divorced,3,0,4,1,3,Senior Manager,32260,0
3127,33,Company Invited,1,7,Salaried,Female,4,5,Basic,4,Divorced,8,0,3,1,1,Executive,21010,0
3128,26,Self Enquiry,3,26,Small Business,Male,3,5,Basic,4,Divorced,3,1,2,0,1,Executive,21091,1
3129,41,Self Enquiry,3,17,Small Business,Male,4,5,Standard,4,Married,4,0,4,1,2,Senior Manager,28383,0
3130,27,Company Invited,3,7,Small Business,Male,3,5,Deluxe,5,Unmarried,3,0,3,1,2,Manager,22972,0
3131,42,Self Enquiry,1,13,Small Business,Male,3,4,Basic,5,Unmarried,4,1,4,1,1,Executive,23399,0
3132,37,Self Enquiry,1,9,Small Business,Male,4,4,Basic,3,Single,6,0,5,1,1,Executive,21197,0
3133,20,Self Enquiry,3,28,Salaried,Male,3,5,Basic,4,Single,3,1,2,0,2,Executive,20799,1
3134,21,Self Enquiry,1,11,Large Business,Male,3,4,Basic,5,Unmarried,3,0,3,1,2,Executive,21651,1
3135,32,Self Enquiry,1,19,Small Business,Female,3,4,Deluxe,3,Divorced,2,1,4,0,2,Manager,24533,0
3136,41,Company Invited,1,16,Small Business,Male,3,4,Basic,4,Married,2,1,4,0,2,Executive,22295,0
3137,33,Self Enquiry,1,10,Small Business,Female,4,4,Deluxe,5,Divorced,3,0,2,1,2,Manager,25403,0
3138,37,Self Enquiry,3,10,Salaried,Male,3,5,Standard,3,Divorced,3,1,2,1,1,Senior Manager,29003,1
3139,34,Self Enquiry,1,7,Salaried,Fe Male,3,5,Deluxe,3,Unmarried,2,0,4,0,1,Manager,25627,0
3140,38,Self Enquiry,3,7,Salaried,Male,3,5,Standard,3,Divorced,7,0,2,1,2,Senior Manager,29287,1
3141,46,Company Invited,1,11,Salaried,Male,3,4,Deluxe,4,Divorced,3,0,4,1,2,Manager,23125,0
3142,30,Company Invited,3,27,Large Business,Female,3,4,Basic,3,Divorced,3,0,3,0,2,Executive,20835,0
3143,36,Self Enquiry,3,25,Small Business,Female,3,4,Deluxe,3,Divorced,3,0,4,1,1,Manager,23279,0
3144,53,Self Enquiry,1,7,Salaried,Male,4,4,Super Deluxe,3,Divorced,,0,2,1,2,AVP,35777,0
3145,59,Self Enquiry,1,9,Large Business,Male,3,4,Basic,3,Single,6,0,2,1,2,Executive,21157,1
3146,54,Self Enquiry,3,9,Small Business,Male,3,4,Super Deluxe,3,Married,8,0,3,1,1,AVP,33530,0
3147,31,Self Enquiry,3,15,Salaried,Male,4,4,Standard,3,Married,7,0,3,1,1,Senior Manager,25942,0
3148,39,Company Invited,3,17,Large Business,Fe Male,3,4,Deluxe,3,Unmarried,3,1,3,0,2,Manager,24344,0
3149,36,Self Enquiry,3,10,Salaried,Male,4,4,Standard,3,Married,8,0,5,0,2,Senior Manager,26501,0
3150,40,Self Enquiry,3,9,Salaried,Male,3,2,Standard,3,Unmarried,2,0,2,1,2,Senior Manager,26558,0
3151,41,Company Invited,3,31,Salaried,Female,4,2,Super Deluxe,4,Single,6,1,3,1,3,AVP,31872,1
3152,48,Company Invited,1,23,Small Business,Male,4,2,Deluxe,3,Married,3,1,2,0,1,Manager,23745,0
3153,37,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Married,6,0,3,1,1,Manager,23757,0
3154,32,Company Invited,1,16,Small Business,Male,3,5,Basic,5,Single,2,1,3,1,1,Executive,20999,1
3155,34,Company Invited,3,24,Salaried,Male,3,4,Super Deluxe,3,Single,,0,3,1,2,AVP,36122,0
3156,30,Self Enquiry,1,17,Salaried,Female,4,5,Basic,5,Single,8,1,5,1,2,Executive,21082,1
3157,34,Self Enquiry,1,20,Salaried,Female,3,4,Basic,3,Unmarried,5,0,3,1,1,Executive,22130,0
3158,46,Self Enquiry,1,7,Small Business,Female,4,4,Basic,3,Married,5,0,5,0,2,Executive,20948,0
3159,51,Self Enquiry,1,7,Small Business,Male,4,4,Super Deluxe,3,Married,,0,5,0,3,AVP,36077,0
3160,34,Company Invited,1,7,Salaried,Female,3,2,Deluxe,4,Divorced,3,1,3,0,2,Manager,24166,0
3161,42,Company Invited,1,16,Small Business,Male,4,4,King,3,Married,,0,4,1,3,VP,38097,0
3162,28,Self Enquiry,1,23,Large Business,Female,3,4,Basic,4,Divorced,2,0,2,1,1,Executive,21489,0
3163,46,Company Invited,1,30,Salaried,Male,3,4,Deluxe,5,Divorced,3,1,2,1,1,Manager,22311,0
3164,48,Self Enquiry,3,11,Salaried,Female,3,4,Deluxe,3,Unmarried,3,1,3,1,2,Manager,22841,0
3165,31,Self Enquiry,1,29,Salaried,Female,3,4,Basic,3,Divorced,6,1,2,0,2,Executive,20810,1
3166,51,Self Enquiry,1,31,Salaried,Male,4,4,Super Deluxe,3,Divorced,5,1,4,0,1,AVP,32651,0
3167,39,Company Invited,1,17,Small Business,Male,4,4,Basic,3,Divorced,2,0,5,0,3,Executive,21362,0
3168,47,Self Enquiry,1,14,Small Business,Male,4,4,Standard,3,Married,8,0,2,0,3,Senior Manager,29523,0
3169,25,Self Enquiry,1,24,Small Business,Female,3,5,Deluxe,3,Married,3,0,3,1,2,Manager,23055,0
3170,36,Self Enquiry,1,21,Salaried,Male,3,5,Basic,4,Married,3,1,5,1,2,Executive,22421,1
3171,32,Company Invited,1,7,Salaried,Female,4,4,Deluxe,5,Divorced,3,0,5,1,3,Manager,22826,0
3172,19,Company Invited,1,,Salaried,Male,4,4,Basic,3,Single,3,0,2,1,2,Executive,19729,0
3173,55,Self Enquiry,1,24,Large Business,Female,3,4,Standard,3,Divorced,2,0,5,1,1,Senior Manager,29417,0
3174,36,Self Enquiry,1,32,Small Business,Female,3,4,Standard,3,Married,3,1,3,1,2,Senior Manager,29066,0
3175,31,Self Enquiry,1,15,Salaried,Female,4,2,Standard,5,Divorced,2,1,2,0,3,Senior Manager,30094,0
3176,21,Self Enquiry,1,18,Small Business,Female,4,5,Basic,5,Unmarried,3,1,3,0,2,Executive,21278,1
3177,31,Company Invited,1,12,Small Business,Female,3,4,Basic,4,Single,2,0,3,0,1,Executive,21100,1
3178,27,Self Enquiry,1,9,Small Business,Male,3,2,Deluxe,3,Divorced,3,0,3,1,2,Manager,24150,0
3179,23,Self Enquiry,1,15,Salaried,Male,4,6,Basic,5,Divorced,3,0,2,1,1,Executive,21129,0
3180,49,Self Enquiry,1,13,Salaried,Male,4,5,Deluxe,3,Unmarried,4,0,2,0,1,Manager,22918,0
3181,49,Self Enquiry,1,11,Salaried,Male,4,5,Standard,3,Single,2,0,5,1,2,Senior Manager,29677,0
3182,42,Self Enquiry,1,14,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,8,0,3,1,1,Manager,23681,0
3183,40,Self Enquiry,1,7,Salaried,Female,4,5,Super Deluxe,3,Divorced,3,0,3,0,2,AVP,31420,0
3184,28,Self Enquiry,1,9,Salaried,Female,3,4,Deluxe,3,Divorced,2,0,5,0,2,Manager,22905,0
3185,36,Self Enquiry,1,17,Salaried,Male,3,4,Basic,3,Married,3,0,5,1,1,Executive,22595,0
3186,43,Self Enquiry,3,12,Small Business,Male,3,4,King,3,Divorced,,0,4,0,2,VP,36981,0
3187,51,Self Enquiry,1,16,Salaried,Male,4,4,Basic,3,Divorced,6,0,5,1,1,Executive,21058,0
3188,60,Self Enquiry,1,9,Salaried,Female,4,5,Super Deluxe,3,Single,5,1,5,0,3,AVP,32404,0
3189,38,Self Enquiry,1,18,Small Business,Female,4,6,Deluxe,4,Divorced,7,0,4,1,1,Manager,23455,1
3190,56,Company Invited,1,25,Small Business,Male,4,4,Deluxe,4,Divorced,5,1,5,1,3,Manager,25063,0
3191,42,Company Invited,1,14,Salaried,Female,3,6,King,,Married,3,0,4,1,1,VP,38651,0
3192,39,Self Enquiry,3,10,Salaried,Male,3,4,Deluxe,3,Unmarried,2,1,3,1,2,Manager,25539,0
3193,27,Company Invited,3,36,Small Business,Male,4,6,Deluxe,5,Unmarried,2,0,3,0,1,Manager,23647,1
3194,53,Self Enquiry,3,9,Small Business,Female,3,6,King,,Divorced,3,0,3,1,1,VP,38523,1
3195,45,Self Enquiry,3,35,Small Business,Female,3,2,Super Deluxe,3,Divorced,5,1,2,1,2,AVP,31998,0
3196,51,Company Invited,3,7,Salaried,Female,4,4,Deluxe,3,Divorced,2,0,2,1,2,Manager,25025,0
3197,37,Self Enquiry,1,23,Salaried,Female,3,2,Basic,5,Unmarried,3,0,2,1,1,Executive,21421,1
3198,40,Company Invited,1,29,Small Business,Female,3,4,Standard,5,Single,3,1,5,1,1,Senior Manager,29558,0
3199,34,Company Invited,3,15,Salaried,Female,3,5,Basic,3,Single,2,0,2,1,2,Executive,21020,0
3200,46,Self Enquiry,3,18,Salaried,Female,3,4,Super Deluxe,3,Divorced,,0,4,1,2,AVP,36328,0
3201,33,Company Invited,1,36,Small Business,Female,4,4,Basic,3,Unmarried,2,0,3,1,1,Executive,22703,0
3202,35,Self Enquiry,3,7,Small Business,Male,4,2,Deluxe,3,Married,2,0,5,1,3,Manager,28403,0
3203,60,Self Enquiry,3,7,Large Business,Male,4,4,Standard,3,Divorced,5,1,2,0,2,Senior Manager,30582,0
3204,46,Self Enquiry,2,31,Small Business,Male,3,4,Basic,4,Single,3,0,4,0,1,Executive,20855,0
3205,54,Company Invited,3,9,Small Business,Female,3,5,Standard,4,Divorced,4,0,2,0,2,Senior Manager,26203,0
3206,37,Self Enquiry,1,22,Salaried,Male,3,4,Deluxe,3,Married,2,0,4,0,1,Manager,23512,1
3207,27,Company Invited,1,9,Salaried,Male,3,4,Basic,5,Divorced,8,1,5,1,1,Executive,20720,1
3208,35,Self Enquiry,3,17,Salaried,Female,3,4,Basic,3,Divorced,3,1,2,0,2,Executive,20898,0
3209,29,Self Enquiry,3,,Small Business,Male,4,4,Basic,4,Divorced,3,0,5,1,2,Executive,19730,0
3210,39,Company Invited,1,10,Salaried,Male,3,4,Basic,3,Divorced,5,0,3,1,2,Executive,21499,0
3211,51,Self Enquiry,1,9,Small Business,Male,4,4,King,3,Divorced,,1,2,1,2,VP,37915,0
3212,38,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,4,Unmarried,5,0,4,1,1,Manager,22785,0
3213,41,Self Enquiry,3,33,Small Business,Male,4,4,Deluxe,5,Divorced,3,0,2,1,2,Manager,27074,0
3214,27,Company Invited,1,7,Small Business,Female,4,5,Basic,3,Married,3,0,2,1,1,Executive,20685,0
3215,47,Self Enquiry,1,7,Small Business,Male,3,4,King,,Married,2,0,5,1,2,VP,38305,0
3216,55,Self Enquiry,3,9,Salaried,Female,3,5,Standard,3,Divorced,8,0,5,1,1,Senior Manager,29364,0
3217,57,Company Invited,1,16,Small Business,Female,4,4,Basic,3,Divorced,4,0,2,0,1,Executive,21620,0
3218,37,Self Enquiry,1,19,Small Business,Fe Male,3,5,Standard,3,Unmarried,2,0,2,1,1,Senior Manager,27536,0
3219,56,Company Invited,1,9,Small Business,Male,3,5,Super Deluxe,5,Single,2,0,3,1,,AVP,35434,0
3220,44,Self Enquiry,3,32,Small Business,Male,4,5,Standard,3,Married,7,0,4,1,2,Senior Manager,29476,0
3221,21,Company Invited,3,16,Small Business,Female,3,4,Basic,3,Single,3,1,4,0,1,Executive,21001,1
3222,22,Self Enquiry,1,17,Salaried,Female,3,5,Basic,5,Single,3,0,3,1,1,Executive,20094,1
3223,47,Self Enquiry,1,15,Salaried,Female,4,5,Deluxe,5,Married,2,1,2,1,3,Manager,23293,0
3224,52,Self Enquiry,1,11,Salaried,Male,3,4,Basic,3,Divorced,2,1,2,1,2,Executive,21139,1
3225,29,Company Invited,1,31,Large Business,Male,4,5,Standard,5,Unmarried,3,0,2,0,1,Senior Manager,27400,1
3226,27,Self Enquiry,1,7,Small Business,Male,3,5,Basic,5,Divorced,3,0,3,0,2,Executive,22633,0
3227,31,Self Enquiry,1,27,Salaried,Male,3,4,Deluxe,5,Divorced,2,0,4,1,1,Manager,28635,0
3228,42,Self Enquiry,1,14,Large Business,Female,3,2,Basic,3,Divorced,3,0,3,1,2,Executive,22054,0
3229,39,Self Enquiry,1,24,Salaried,Female,4,5,Standard,3,Divorced,2,0,2,0,3,Senior Manager,27501,0
3230,41,Self Enquiry,1,27,Large Business,Male,4,4,Standard,3,Divorced,6,0,3,1,2,Senior Manager,29000,0
3231,28,Company Invited,1,15,Salaried,Male,3,6,Basic,3,Divorced,3,0,2,1,2,Executive,23299,0
3232,56,Company Invited,1,9,Salaried,Male,4,4,Standard,4,Divorced,5,0,2,1,2,Senior Manager,29654,0
3233,29,Self Enquiry,1,17,Salaried,Female,3,4,Deluxe,3,Unmarried,5,0,4,1,2,Manager,22338,0
3234,45,Self Enquiry,2,7,Small Business,Male,4,5,Standard,5,Divorced,2,0,4,1,1,Senior Manager,29160,1
3235,34,Self Enquiry,1,12,Salaried,Male,3,5,Standard,3,Married,6,0,3,0,1,Senior Manager,25797,0
3236,36,Self Enquiry,3,11,Large Business,Male,3,4,Standard,5,Unmarried,2,1,4,1,2,Senior Manager,28260,1
3237,34,Company Invited,1,36,Small Business,Female,3,5,Deluxe,3,Unmarried,3,0,5,1,1,Manager,23186,1
3238,29,Self Enquiry,1,22,Salaried,Male,3,4,Basic,3,Married,3,0,4,1,2,Executive,20885,0
3239,35,Company Invited,1,10,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,26434,0
3240,38,Self Enquiry,3,17,Salaried,Female,3,5,Deluxe,3,Married,4,1,4,0,1,Manager,25372,0
3241,26,Self Enquiry,1,11,Large Business,Male,3,4,Basic,3,Divorced,3,1,3,1,1,Executive,22369,1
3242,27,Self Enquiry,1,28,Small Business,Male,3,4,Basic,3,Married,3,0,5,1,2,Executive,21055,1
3243,34,Self Enquiry,1,32,Small Business,Male,3,5,Basic,4,Single,6,1,4,0,1,Executive,20991,1
3244,43,Self Enquiry,1,9,Small Business,Male,3,4,Super Deluxe,5,Divorced,,0,3,1,2,AVP,36343,0
3245,29,Company Invited,1,7,Small Business,Male,3,5,Basic,4,Married,3,0,4,0,1,Executive,21274,1
3246,51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Unmarried,5,1,2,0,1,Manager,23406,1
3247,34,Company Invited,3,14,Salaried,Female,2,4,Deluxe,4,Divorced,2,0,4,1,1,Manager,22980,0
3248,35,Company Invited,1,10,Salaried,Male,3,5,Basic,3,Divorced,5,0,2,1,1,Executive,21657,0
3249,49,Company Invited,1,7,Small Business,Male,3,2,Super Deluxe,3,Single,4,0,2,0,1,AVP,35563,0
3250,46,Company Invited,3,16,Salaried,Female,4,5,Deluxe,3,Divorced,3,0,3,0,1,Manager,24271,0
3251,53,Self Enquiry,1,14,Salaried,Male,3,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123,0
3252,39,Self Enquiry,3,17,Small Business,Male,4,5,Standard,3,Married,2,1,3,1,1,Senior Manager,27418,0
3253,30,Self Enquiry,1,35,Salaried,Female,4,4,Basic,3,Married,6,0,5,0,2,Executive,21192,0
3254,29,Self Enquiry,1,10,Small Business,Female,4,4,Standard,4,Married,2,0,4,0,1,Senior Manager,26333,0
3255,47,Self Enquiry,3,10,Small Business,Male,3,4,Super Deluxe,3,Divorced,,0,2,1,1,AVP,36143,0
3256,39,Self Enquiry,3,9,Small Business,Male,3,4,Standard,4,Unmarried,2,0,4,1,1,Senior Manager,26029,0
3257,44,Company Invited,1,34,Salaried,Female,3,4,Standard,5,Divorced,2,0,4,0,1,Senior Manager,29498,0
3258,40,Company Invited,1,9,Salaried,Male,3,4,Super Deluxe,3,Married,2,0,3,1,1,AVP,30847,1
3259,41,Self Enquiry,1,21,Small Business,Male,3,5,King,3,Single,3,0,3,1,2,VP,38304,0
3260,22,Self Enquiry,1,7,Large Business,Female,4,5,Basic,4,Single,3,1,5,0,3,Executive,20748,0
3261,40,Company Invited,1,16,Salaried,Male,4,4,Deluxe,4,Unmarried,22,0,2,1,1,Manager,25460,0
3262,37,Company Invited,1,25,Salaried,Male,4,4,Deluxe,3,Unmarried,4,0,3,1,1,Manager,26457,0
3263,32,Company Invited,3,27,Salaried,Male,4,2,Basic,3,Divorced,2,0,5,1,2,Executive,21469,0
3264,29,Self Enquiry,1,9,Salaried,Male,4,5,Basic,4,Divorced,2,0,2,0,3,Executive,21879,0
3265,36,Company Invited,3,18,Small Business,Male,3,4,Deluxe,3,Married,3,0,5,0,1,Manager,23646,0
3266,50,Self Enquiry,3,15,Large Business,Male,3,5,Super Deluxe,4,Divorced,8,0,4,1,1,AVP,31798,0
3267,35,Company Invited,1,9,Salaried,Male,4,4,Deluxe,3,Unmarried,4,0,4,1,3,Manager,22711,0
3268,30,Company Invited,1,17,Salaried,Female,4,4,Basic,4,Married,2,0,5,1,1,Executive,21969,0
3269,43,Self Enquiry,1,36,Small Business,Male,3,6,Deluxe,3,Unmarried,6,0,3,1,1,Manager,22950,0
3270,30,Self Enquiry,1,15,Small Business,Male,4,5,Deluxe,3,Divorced,3,1,3,0,1,Manager,23734,0
